commodity_encoded,tonnage,market_arrivals,current_price,rainfall_deficit,warehouse_temp,humidity,moisture_content,future_price,spoilage_label
1,520.1553767314842,10.0,1255.0,-13.447727315707144,20.980931456040114,79.59225113039429,17.834032070063284,1217.9675600368703,1
1,929.902426370861,5.0,1036.0,24.86796467289753,12.231528642856086,81.39508899825454,13.78958215845539,1050.6365272171665,1
1,567.2244625880337,2.0,1091.0,26.453765924792584,22.817985543786797,89.93654350926141,13.495667198198293,1166.8096559895678,0
1,1155.4864165115978,5.0,655.0,57.36438058527977,19.278668737982592,89.67161577771876,14.913959253639478,653.135322703351,0
1,214.51850322466396,7.0,709.0,4.792268017749563,19.141746375704102,93.24404576049865,15.252948645140094,660.3946756479307,0
1,211.95672163131647,2.0,818.0,-23.658906660107107,23.820108397073824,82.76237381440751,16.59772882553895,826.0276989288784,1
1,1244.6623088503684,2.0,725.0,6.977348438020218,13.732473334988246,85.29197447748582,14.359641945953936,750.5720458193562,0
1,736.262017435956,0.2,616.0,26.86919792617239,13.5938142774105,84.34784922440956,14.639762258773274,587.7247855784052,0
1,610.5930737104802,0.23,1091.0,2.7180256023012204,17.697903320424427,93.55504342044907,15.209759495602986,1158.7424350138806,0
1,970.161263936707,0.2,545.0,12.034915834446384,21.26294599802298,90.3866117764927,14.366322598449845,528.7497527738357,1
1,1097.5641142231143,0.21,1636.0,-2.8419553697597255,16.70861062342764,91.62883559667696,17.487288474606935,1573.8127592654985,1
1,421.62181823994894,0.03,1091.0,33.861903116331696,19.508370848386033,77.66196537658821,17.107511799805515,993.8671633361629,1
1,400.3321758963876,0.02,1091.0,24.89231164706127,16.787870863340782,90.83693385736319,14.72984217046727,1105.6630086814675,1
1,1443.50350947584,0.29,1091.0,-6.401490766838126,19.155807707304533,83.65957532114994,12.001169174023904,1190.0623373876,0
1,946.0468136191686,0.16,545.0,-0.4385115770574828,22.333934539205668,75.46677365661294,17.405606973175683,554.9939386431992,1
1,676.657244347262,0.44,873.0,-3.5898387566433794,12.70715044136385,76.2017670548657,12.746019440636791,840.9529049151081,0
1,1231.9462878038337,0.62,873.0,-27.192431076023574,20.43067801008976,88.5581587946969,13.467074491164277,895.4019372215016,0
1,858.9645943501882,51.0,1418.0,-5.239666042523412,21.81138609007275,82.4402488229194,12.914167706192389,1474.7450385881225,0
