commodity_encoded,tonnage,market_arrivals,current_price,rainfall_deficit,warehouse_temp,humidity,moisture_content,future_price,spoilage_label
4,1186.1663446573511,5863.0,2275.0,20.33893031496742,28.506764256342727,60.947164580601935,12.708934405908714,2137.586249709342,0
4,2857.071488588757,13213.0,2275.0,5.569734740957522,27.020470113533868,45.979771823534875,13.214789823264624,2254.931021146755,0
4,2222.7824312530747,5318.0,2275.0,9.55399432563894,15.853842194887553,59.26788575466025,12.357892100921484,2257.3728104377483,0
4,1836.109604171406,8185.0,2275.0,-3.777710851508111,16.23933120125436,57.23244315008197,9.058625084515102,2324.166202907248,0
4,552.4540572830658,4457.0,2275.0,14.095177648035683,21.84884580475483,49.83656435925368,10.958767849463952,2295.318563106239,0
4,552.3841089749876,7027.0,2275.0,25.317565589612297,20.019938398815036,64.69228810501971,12.106269860308268,2165.946316629364,0
4,268.44247528777845,4378.0,2275.0,-22.317735748209458,18.950533491952815,74.13452722104857,9.527198994869,2373.6620402079625,0
4,2611.910822747312,3651.0,2275.0,15.992953756746964,19.77707648144813,61.865664331935754,11.103761587255084,2294.1375766602014,0
4,1843.2335340553054,3036.0,2275.0,28.648697419093345,28.65920663604704,66.44259829331838,9.199218652748199,2293.053810063151,0
4,2153.410475608532,4450.0,2275.0,1.6979942207326086,30.796876911741517,47.05351357698051,9.471470982930125,2274.1644058419524,0
4,159.6950334578271,1784.0,2275.0,24.014012242411674,21.88674580696863,57.530009874509844,11.381539657209576,2227.884072302778,0
4,2912.7385712697837,831.0,2275.0,66.29308888945106,30.40388703625245,48.490754554934874,9.796294524258363,2294.8200129171337,0
4,2514.083658321223,4055.0,2275.0,7.913144140262162,20.465426921213993,63.383875066095314,12.405245089569348,2318.2785476695008,0
4,715.7834209670009,2632.0,2275.0,17.866141000106474,23.099428767844458,73.15446474642464,13.136789814823594,2116.0324920875546,1
4,627.2924049005918,1618.0,2275.0,-4.761141673227831,18.842492962871994,64.85333197414916,13.803520194654498,2225.9727638015056,1
4,631.8730785749581,1223.0,2275.0,13.625023252041007,25.888092716989348,47.30409144943265,10.20090146546886,2251.7998256932733,1
4,982.3025045826594,910.0,2275.0,19.20543249964608,31.64267895797175,55.639986149552485,10.004895493554418,2298.3115251181794,0
4,1621.7936517334897,1088.0,2275.0,13.896846805402761,25.259382632737434,61.519901383225545,9.627407042006402,2383.5913015393685,0
4,1352.6405540621356,550.0,2275.0,-10.393906394177137,21.08283942993033,57.09623268399757,12.818581497261821,2204.771585871693,0
4,944.5645065743215,1074.0,2275.0,14.127235426509014,26.01289658183898,70.00932031425518,13.238854358921408,2229.6854719395765,0
4,1874.3733946949005,497.0,2275.0,39.243918774352736,17.08965153391159,69.44013014129968,9.189516868953852,2228.359395931164,0
4,504.53219589092134,129.0,2275.0,18.972715290290544,30.107204364511777,63.35493060309665,14.617273477462138,2202.0609893004867,1
4,947.2194807521327,35.0,2275.0,29.23974378143682,23.552427163257217,56.20373835398116,9.311827701908834,2243.4060289447843,0
4,1162.4493455517058,63.0,2275.0,5.2597605997474455,22.638945614673915,52.66009121289733,12.247778011806423,2345.1430020189055,0
4,1422.6029542294043,32.0,2275.0,24.998004788474212,24.959701403709825,48.17622954639388,13.254363116705498,2179.1009699218444,0
4,2377.0102880397394,20.0,2325.0,15.58535676433052,25.621325667419843,55.646930504596625,14.225814742476514,2364.78673874922,1
4,679.0539682592432,52.0,2325.0,-9.018214593744641,16.22018870585072,57.39517551623159,13.284521592794567,2166.723092608295,0
4,1591.2798713994737,74.0,2325.0,16.37042009597749,26.60449276079784,65.27468775312221,13.81036849841875,2272.795566330875,1
4,1818.0022496999231,3041.0,2275.0,-9.83393326880621,19.112838565364,64.7447947289272,11.036701155256836,2245.0164736801635,0
4,234.7061968879934,3107.0,2275.0,-2.6576054976958385,27.137194752612025,47.10324418923771,13.888950682479074,2427.41223023518,1
4,1861.8800705141712,1525.0,2275.0,13.786566145847482,28.983091504531345,56.85777946293473,9.480689078308052,2249.9929902675053,1
4,594.5199586931454,644.0,2275.0,15.94488546760248,28.667294628392845,50.45336601652086,14.368899936363166,2074.6868439159666,1
4,288.6496196573106,745.0,2275.0,-13.784649301542583,24.392516445934113,49.70438115950417,12.285554256922417,2093.1011094756263,0
4,2851.7680580346664,477.0,2275.0,31.079715423657525,23.84288816928277,69.81906449211738,13.903786619774962,2278.096692357548,1
